"participant","age","sex","native_language","trials_practice.thisTrialN","trials_experiment.thisTrialN","item","item_type","polarity","prime_noun","sentence","prime_target_relation","delay","source_word","target","target_type","sentence_audio_file","lgSUBTLEX","word_length","balancing_list","show_repetition_task","correct_key_response","key_resp.keys","key_resp.corr","key_resp.rt","repetition_task_replacement_cur_sentence","repetition_task_replacement_mouse.clicked_name","repetition_task_replacement_correct","materials_known"
679,22,"männlich","Deutsch",NA,22,32,"experimental","negative","Wohnung","Dort ist keine Wohnung.","Negated Entity",0,"Wohnung","Wohnung","word","Wohnung_negative.mp3",3.348,7,8,"yes","j","j",1,0.6229,"ein","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,23,67,"filler","negative","Spritze","Dort ist keine Spritze.","Worse Alternative",0.75,"Arzt","Alzt","non-word","Spritze_negative.mp3",NA,NA,NA,"yes","f","f",1,0.547,"kein","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,24,75,"filler","negative","Pinguin","Dort ist kein Pinguin.","Worse Alternative",0,"Eis","Eik","non-word","Pinguin_negative.mp3",NA,NA,NA,"no","f","f",1,0.712,"mute","",NA,9
679,22,"männlich","Deutsch",NA,25,154,"filler","affirmative","Bildschirm","Dort ist ein Bildschirm.","Good Alternative",0.75,"Monitor","Minoti","non-word","Bildschirm_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.6834,"mute","",NA,9
679,22,"männlich","Deutsch",NA,26,90,"filler","negative","Streichholz","Dort ist kein Streichholz.","Good Alternative",0.75,"Feuerzeug","Fleuarbreut","non-word","Streichholz_negative.mp3",NA,NA,NA,"yes","f","f",1,0.4176,"kein","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,27,71,"filler","negative","Kamera","Dort ist keine Kamera.","Worse Alternative",0.75,"Bild","Bimd","non-word","Kamera_negative.mp3",NA,NA,NA,"no","f","f",1,1.4022,"mute","",NA,9
679,22,"männlich","Deutsch",NA,28,126,"filler","negative","Terrasse","Dort ist keine Terrasse.","Good Alternative",0.75,"Balkon","Burtan","non-word","Terrasse_negative.mp3",NA,NA,NA,"yes","f","f",1,0.5177,"ein","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,29,117,"filler","negative","Biber","Dort ist kein Biber.","Negated Entity",0,"Biber","Bubsar","non-word","Biber_negative.mp3",NA,NA,NA,"yes","f","f",1,0.5675,"eine","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,30,72,"filler","negative","Giraffe","Dort ist keine Giraffe.","Unrelated",0,"Frage","Falge","non-word","Giraffe_negative.mp3",NA,NA,NA,"no","f","j",0,0.6509,"mute","",NA,9
679,22,"männlich","Deutsch",NA,31,21,"experimental","negative","Löffel","Dort ist kein Löffel.","Negated Entity",0.75,"Löffel","Löffel","word","Loeffel_negative.mp3",2.412,6,8,"yes","j","j",1,1.3694,"keine","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,32,147,"filler","affirmative","Blattlaus","Dort ist eine Blattlaus.","Worse Alternative",0,"Wiesenklee","Senklewied","non-word","Blattlaus_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.6522,"mute","",NA,9
679,22,"männlich","Deutsch",NA,33,46,"experimental","negative","Frieden","Dort ist kein Frieden.","Negated Entity",0,"Frieden","Frieden","word","Frieden_negative.mp3",3.211,7,8,"no","j","j",1,1.3858,"mute","",NA,9
679,22,"männlich","Deutsch",NA,34,102,"filler","negative","Junge","Dort ist kein Junge.","Good Alternative",0,"Mädchen","Mölches","non-word","Junge_negative.mp3",NA,NA,NA,"no","f","f",1,1.0356,"mute","",NA,9
679,22,"männlich","Deutsch",NA,35,37,"experimental","negative","Lampe","Dort ist keine Lampe.","Good Alternative",0,"Kerze","Kerze","word","Lampe_negative.mp3",2.238,5,8,"no","j","j",1,0.984,"mute","",NA,9
679,22,"männlich","Deutsch",NA,36,44,"experimental","negative","Brille","Dort ist keine Brille.","Unrelated",0.75,"Kreuz","Kreuz","word","Brille_negative.mp3",2.719,5,8,"yes","j","j",1,0.6188,"kein","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,37,134,"filler","affirmative","Wecker","Dort ist ein Wecker.","Good Alternative",0,"Uhr","Uhr","word","Wecker_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.9855,"mute","",NA,9
679,22,"männlich","Deutsch",NA,38,82,"filler","negative","Geldschein","Dort ist kein Geldschein.","Good Alternative",0,"Münze","Mürzne","non-word","Geldschein_negative.mp3",NA,NA,NA,"yes","f","f",1,2.5202,"kein","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,39,111,"filler","negative","Kälte","Dort ist keine Kälte.","Worse Alternative",0,"Kühlschrank","Kuckschanik","non-word","Kaelte_negative.mp3",NA,NA,NA,"yes","f","f",1,0.7825,"ein","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,40,63,"experimental","negative","Obstsalat","Dort ist kein Obstsalat.","Worse Alternative",0,"Papaya","Papaya","word","Obstsalat_negative.mp3",1.079,6,8,"no","j","j",1,0.5353,"mute","",NA,9
679,22,"männlich","Deutsch",NA,41,128,"filler","negative","Zweig","Dort ist kein Zweig.","Unrelated",0.75,"Zahn","Nazt","non-word","Zweig_negative.mp3",NA,NA,NA,"no","f","f",1,0.6184,"mute","",NA,9
679,22,"männlich","Deutsch",NA,42,159,"filler","affirmative","Schraube","Dort ist eine Schraube.","Worse Alternative",0.75,"Metall","Mitur","non-word","Schraube_affirmative.mp3",NA,NA,NA,"yes","f","f",1,0.869,"eine","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,43,153,"filler","affirmative","Problem","Dort ist ein Problem.","Negated Entity",0,"Problem","Prablan","non-word","Problem_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.6702,"mute","",NA,9
679,22,"männlich","Deutsch",NA,44,97,"filler","negative","Leben","Dort ist kein Leben.","Negated Entity",0,"Leben","Levest","non-word","Leben_negative.mp3",NA,NA,NA,"no","f","f",1,0.8689,"mute","",NA,9
679,22,"männlich","Deutsch",NA,45,131,"filler","affirmative","Anhänger","Dort ist ein Anhänger.","Worse Alternative",0,"LKW","LKW","word","Anhaenger_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.8024,"keine","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,46,96,"filler","negative","Zug","Dort ist kein Zug.","Unrelated",0,"Gebäude","Geduck","non-word","Zug_negative.mp3",NA,NA,NA,"no","f","f",1,1.6192,"mute","",NA,9
679,22,"männlich","Deutsch",NA,47,62,"experimental","negative","Lachs","Dort ist kein Lachs.","Good Alternative",0,"Thunfisch","Thunfisch","word","Lachs_negative.mp3",1.716,9,8,"no","j","j",1,0.9026,"mute","",NA,9
679,22,"männlich","Deutsch",NA,48,87,"filler","negative","Körper","Dort ist kein Körper.","Worse Alternative",0.75,"Brust","Grust","non-word","Koerper_negative.mp3",NA,NA,NA,"no","f","f",1,0.4679,"mute","",NA,9
679,22,"männlich","Deutsch",NA,49,51,"experimental","negative","Etikett","Dort ist kein Etikett.","Worse Alternative",0,"Wein","Wein","word","Etikett_negative.mp3",3.09,4,8,"yes","j","j",1,1.3015,"keine","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,50,2,"experimental","negative","Kern","Dort ist kein Kern.","Worse Alternative",0.75,"Apfel","Apfel","word","Kern_negative.mp3",2.303,5,8,"yes","j","j",1,0.6688,"kein","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,51,34,"experimental","negative","Kabel","Dort ist kein Kabel.","Unrelated",0.75,"Zwiebel","Zwiebel","word","Kabel_negative.mp3",1.602,7,8,"no","j","j",1,0.7182,"mute","",NA,9
679,22,"männlich","Deutsch",NA,52,9,"experimental","negative","Stift","Dort ist kein Stift.","Unrelated",0.75,"Frosch","Frosch","word","Stift_negative.mp3",2.386,6,8,"no","j","j",1,0.6852,"mute","",NA,9
679,22,"männlich","Deutsch",NA,53,152,"filler","affirmative","Wald","Dort ist ein Wald.","Unrelated",0,"Diktator","Kidato","non-word","Wald_affirmative.mp3",NA,NA,NA,"no","f","f",1,1.1018,"mute","",NA,9
679,22,"männlich","Deutsch",NA,54,53,"experimental","negative","Software","Dort ist keine Software.","Worse Alternative",0,"Computer","Computer","word","Software_negative.mp3",3.268,8,8,"no","j","j",1,0.8685,"mute","",NA,9
679,22,"männlich","Deutsch",NA,55,83,"filler","negative","Tankstelle","Dort ist keine Tankstelle.","Worse Alternative",0,"Gas","Gus","non-word","Tankstelle_negative.mp3",NA,NA,NA,"no","f","f",1,0.8198,"mute","",NA,9
679,22,"männlich","Deutsch",NA,56,60,"experimental","negative","Aldi","Dort ist kein Aldi.","Negated Entity",0,"Aldi","Aldi","word","Aldi_negative.mp3",0.954,4,8,"no","j","j",1,0.7017,"mute","",NA,9
679,22,"männlich","Deutsch",NA,57,84,"filler","negative","Euro","Dort ist kein Euro.","Unrelated",0.75,"Information","Impfmutian","non-word","Euro_negative.mp3",NA,NA,NA,"yes","f","f",1,0.7843,"keine","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,58,107,"filler","negative","Eintopf","Dort ist kein Eintopf.","Worse Alternative",0,"Linsen","Lisen","non-word","Eintopf_negative.mp3",NA,NA,NA,"yes","f","f",1,1.2357,"eine","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,59,129,"filler","affirmative","Fußball","Dort ist ein Fußball.","Negated Entity",0.75,"Fußball","Fußball","word","Fussball_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.8346,"mute","",NA,9
679,22,"männlich","Deutsch",NA,60,17,"experimental","negative","Popcorn","Dort ist kein Popcorn.","Worse Alternative",0.75,"Kino","Kino","word","Popcorn_negative.mp3",2.937,4,8,"no","j","j",1,0.452,"mute","",NA,9
679,22,"männlich","Deutsch",NA,61,109,"filler","negative","Erde","Dort ist keine Erde.","Negated Entity",0.75,"Erde","Rerd","non-word","Erde_negative.mp3",NA,NA,NA,"no","f","f",1,0.6016,"mute","",NA,9
679,22,"männlich","Deutsch",NA,62,104,"filler","negative","Platz","Dort ist kein Platz.","Unrelated",0,"Familie","Friebel","non-word","Platz_negative.mp3",NA,NA,NA,"no","f","f",1,0.7034,"mute","",NA,9
679,22,"männlich","Deutsch",NA,63,73,"filler","negative","Wasser","Dort ist kein Wasser.","Negated Entity",0.75,"Wasser","Wrasse","non-word","Wasser_negative.mp3",NA,NA,NA,"no","f","f",1,0.4184,"mute","",NA,9
679,22,"männlich","Deutsch",NA,64,146,"filler","affirmative","Geige","Dort ist eine Geige.","Good Alternative",0,"Cello","Lecoll","non-word","Geige_affirmative.mp3",NA,NA,NA,"no","f","f",1,1.0505,"mute","",NA,9
679,22,"männlich","Deutsch",NA,65,130,"filler","affirmative","Restaurant","Dort ist ein Restaurant.","Good Alternative",0.75,"Cafe","Cafe","word","Restaurant_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.468,"mute","",NA,9
679,22,"männlich","Deutsch",NA,66,20,"experimental","negative","Glas","Dort ist kein Glas.","Unrelated",0,"Krähe","Krähe","word","Glas_negative.mp3",1.613,5,8,"yes","j","j",1,1.3336,"keine","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,67,40,"experimental","negative","Lied","Dort ist kein Lied.","Good Alternative",0,"Gedicht","Gedicht","word","Lied_negative.mp3",2.398,7,8,"yes","j","j",1,0.9651,"eine","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,68,22,"experimental","negative","Maus","Dort ist keine Maus.","Negated Entity",0,"Maus","Maus","word","Maus_negative.mp3",2.444,4,8,"yes","j","j",1,0.5523,"ein","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,69,45,"experimental","negative","Stuhl","Dort ist kein Stuhl.","Unrelated",0,"Stern","Stern","word","Stuhl_negative.mp3",2.734,5,8,"no","j","j",1,0.8864,"mute","",NA,9
679,22,"männlich","Deutsch",NA,70,27,"experimental","negative","Schnalle","Dort ist keine Schnalle.","Worse Alternative",0,"Tasche","Tasche","word","Schnalle_negative.mp3",3.247,6,8,"yes","j","j",1,0.6356,"keine","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,71,114,"filler","negative","Sessel","Dort ist kein Sessel.","Good Alternative",0,"Couch","Chaut","non-word","Sessel_negative.mp3",NA,NA,NA,"no","f","f",1,1.0458,"mute","",NA,9
679,22,"männlich","Deutsch",NA,72,12,"experimental","negative","Gulasch","Dort ist kein Gulasch.","Worse Alternative",0,"Hirsch","Hirsch","word","Gulasch_negative.mp3",2.1,6,8,"no","j","j",1,0.8653,"mute","",NA,9
679,22,"männlich","Deutsch",NA,73,158,"filler","affirmative","Buchladen","Dort ist ein Buchladen.","Good Alternative",0.75,"Bibliothek","Blibitheko","non-word","Buchladen_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.424,"mute","",NA,9
679,22,"männlich","Deutsch",NA,74,66,"filler","negative","Badeanzug","Dort ist kein Badeanzug.","Good Alternative",0,"Bikini","Biriki","non-word","Badeanzug_negative.mp3",NA,NA,NA,"no","f","f",1,0.6162,"mute","",NA,9
679,22,"männlich","Deutsch",NA,75,108,"filler","negative","Seite","Dort ist keine Seite.","Unrelated",0,"Raum","Ralum","non-word","Seite_negative.mp3",NA,NA,NA,"yes","f","f",1,0.8809,"kein","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,76,52,"experimental","negative","Shampoo","Dort ist kein Shampoo.","Worse Alternative",0.75,"Badewanne","Badewanne","word","Shampoo_negative.mp3",2.305,9,8,"no","j","j",1,0.8963,"mute","",NA,9
679,22,"männlich","Deutsch",NA,77,155,"filler","affirmative","Saft","Dort ist ein Saft.","Worse Alternative",0,"Aprikose","Apukise","non-word","Saft_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.9996,"mute","",NA,9
679,22,"männlich","Deutsch",NA,78,151,"filler","affirmative","Medikament","Dort ist ein Medikament.","Worse Alternative",0.75,"Apotheke","Athopel","non-word","Medikament_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.7333,"mute","",NA,9
679,22,"männlich","Deutsch",NA,79,38,"experimental","negative","Xbox","Dort ist keine Xbox.","Negated Entity",0.75,"Xbox","Xbox","word","Xbox_negative.mp3",1.602,4,8,"yes","j","j",1,0.9708,"keine","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,80,6,"experimental","negative","Schuh","Dort ist kein Schuh.","Unrelated",0,"Burg","Burg","word","Schuh_negative.mp3",2.403,4,8,"yes","j","j",1,1.1352,"kein","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,81,139,"filler","affirmative","Ärmel","Dort ist ein Ärmel.","Worse Alternative",0,"T-Shirt","T-Shirt","word","Aermel_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.6513,"mute","",NA,9
679,22,"männlich","Deutsch",NA,82,135,"filler","affirmative","Muschel","Dort ist eine Muschel.","Worse Alternative",0.75,"Strand","Strand","word","Muschel_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.3839,"mute","",NA,9
679,22,"männlich","Deutsch",NA,83,35,"experimental","negative","Heizung","Dort ist keine Heizung.","Negated Entity",0.75,"Heizung","Heizung","word","Heizung_negative.mp3",2.013,7,8,"no","j","j",1,0.5189,"mute","",NA,9
679,22,"männlich","Deutsch",NA,84,19,"experimental","negative","Schrank","Dort ist kein Schrank.","Good Alternative",0.75,"Kommode","Kommode","word","Schrank_negative.mp3",1.82,7,8,"no","j","j",1,0.4857,"mute","",NA,9
679,22,"männlich","Deutsch",NA,85,50,"experimental","negative","Teufel","Dort ist kein Teufel.","Good Alternative",0,"Engel","Engel","word","Teufel_negative.mp3",3.015,5,8,"no","j","j",1,0.6525,"mute","",NA,9
679,22,"männlich","Deutsch",NA,86,140,"filler","affirmative","Kreisel","Dort ist ein Kreisel.","Unrelated",0.75,"Taste","Taste","word","Kreisel_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.5672,"ein","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,87,57,"experimental","negative","Meer","Dort ist kein Meer.","Good Alternative",0.75,"See","See","word","Meer_negative.mp3",3.017,3,8,"no","j","j",1,0.5685,"mute","",NA,9
679,22,"männlich","Deutsch",NA,88,141,"filler","affirmative","Garten","Dort ist ein Garten.","Negated Entity",0,"Garten","Garten","word","Garten_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.7176,"eine","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,89,120,"filler","negative","Farbe","Dort ist keine Farbe.","Unrelated",0,"Universität","Rumliversät","non-word","Farbe_negative.mp3",NA,NA,NA,"no","f","f",1,1.7528,"mute","",NA,9
679,22,"männlich","Deutsch",NA,90,31,"experimental","negative","Schlagzeug","Dort ist kein Schlagzeug.","Good Alternative",0,"Trommel","Trommel","word","Schlagzeug_negative.mp3",1.799,7,8,"no","j","j",1,0.8194,"mute","",NA,9
679,22,"männlich","Deutsch",NA,91,95,"filler","negative","Tinte","Dort ist keine Tinte.","Worse Alternative",0,"Roman","Rortas","non-word","Tinte_negative.mp3",NA,NA,NA,"no","f","f",1,0.884,"mute","",NA,9
679,22,"männlich","Deutsch",NA,92,78,"filler","negative","Kopierer","Dort ist kein Kopierer.","Good Alternative",0.75,"Drucker","Dulckra","non-word","Kopierer_negative.mp3",NA,NA,NA,"no","f","f",1,0.4843,"mute","",NA,9
679,22,"männlich","Deutsch",NA,93,133,"filler","affirmative","Licht","Dort ist ein Licht.","Negated Entity",0,"Licht","Licht","word","Licht_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.8692,"mute","",NA,9
679,22,"männlich","Deutsch",NA,94,42,"experimental","negative","Kabelbinder","Dort ist kein Kabelbinder.","Unrelated",0.75,"Festival","Festival","word","Kabelbinder_negative.mp3",2.013,8,8,"no","j","j",1,1.0857,"mute","",NA,9
679,22,"männlich","Deutsch",NA,95,61,"experimental","negative","Margarine","Dort ist keine Margarine.","Good Alternative",0,"Butter","Butter","word","Margarine_negative.mp3",2.43,6,8,"yes","j","j",1,0.6196,"ein","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,96,1,"experimental","negative","Krokodil","Dort ist kein Krokodil.","Good Alternative",0.75,"Alligator","Alligator","word","Krokodil_negative.mp3",1.763,9,8,"no","j","j",1,0.5345,"mute","",NA,9
679,22,"männlich","Deutsch",NA,97,156,"filler","affirmative","Nadel","Dort ist eine Nadel.","Unrelated",0.75,"Tafel","Feltaf","non-word","Nadel_affirmative.mp3",NA,NA,NA,"no","f","f",1,1.5526,"mute","",NA,9
679,22,"männlich","Deutsch",NA,98,5,"experimental","negative","Paddel","Dort ist kein Paddel.","Worse Alternative",0.75,"Boot","Boot","word","Paddel_negative.mp3",3.228,4,8,"no","j","j",1,0.735,"mute","",NA,9
679,22,"männlich","Deutsch",NA,99,36,"experimental","negative","Bauch","Dort ist kein Bauch.","Unrelated",0,"Staub","Staub","word","Bauch_negative.mp3",2.656,5,8,"no","j","j",1,0.8694,"mute","",NA,9
679,22,"männlich","Deutsch",NA,100,121,"filler","negative","Natur","Dort ist keine Natur.","Negated Entity",0.75,"Natur","Tanur","non-word","Natur_negative.mp3",NA,NA,NA,"yes","f","f",1,0.8686,"kein","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,101,122,"filler","negative","Weg","Dort ist kein Weg.","Good Alternative",0,"Straße","Sortam","non-word","Weg_negative.mp3",NA,NA,NA,"yes","f","f",1,1.1192,"eine","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,102,10,"experimental","negative","Verschluss","Dort ist kein Verschluss.","Worse Alternative",0.75,"Halskette","Halskette","word","Verschluss_negative.mp3",1.857,9,8,"no","j","j",1,1.1048,"mute","",NA,9
679,22,"männlich","Deutsch",NA,103,43,"experimental","negative","Film","Dort ist kein Film.","Worse Alternative",0.75,"DVD","DVD","word","Film_negative.mp3",2.43,3,8,"yes","j","j",1,0.8524,"kein","text_kein_e",1,9
679,22,"männlich","Deutsch",NA,104,94,"filler","negative","Haut","Dort ist keine Haut.","Good Alternative",0.75,"Knochen","Knöcks","non-word","Haut_negative.mp3",NA,NA,NA,"no","f","f",1,0.7691,"mute","",NA,9
679,22,"männlich","Deutsch",NA,105,58,"experimental","negative","Blüte","Dort ist keine Blüte.","Unrelated",0,"Fuß","Fuß","word","Bluete_negative.mp3",3.224,3,8,"no","j","j",1,1.1193,"mute","",NA,9
679,22,"männlich","Deutsch",NA,106,125,"filler","negative","Polizei","Dort ist keine Polizei.","Negated Entity",0,"Polizei","Pilozer","non-word","Polizei_negative.mp3",NA,NA,NA,"no","f","f",1,0.9011,"mute","",NA,9
679,22,"männlich","Deutsch",NA,107,30,"experimental","negative","Marmor","Dort ist kein Marmor.","Worse Alternative",0.75,"Treppe","Treppe","word","Marmor_negative.mp3",2.803,6,8,"no","j","j",1,1.0687,"mute","",NA,9
679,22,"männlich","Deutsch",NA,108,68,"filler","negative","Inhalt","Dort ist kein Inhalt.","Unrelated",0.75,"Tapete","Tetepa","non-word","Inhalt_negative.mp3",NA,NA,NA,"no","f","f",1,0.935,"mute","",NA,9
679,22,"männlich","Deutsch",NA,109,26,"experimental","negative","Schule","Dort ist keine Schule.","Negated Entity",0.75,"Schule","Schule","word","Schule_negative.mp3",3.698,6,8,"no","j","j",1,0.8186,"mute","",NA,9
679,22,"männlich","Deutsch",NA,110,16,"experimental","negative","Tanne","Dort ist keine Tanne.","Good Alternative",0.75,"Kiefer","Kiefer","word","Tanne_negative.mp3",2.17,6,8,"yes","j","j",1,0.7189,"ein","text_ein_e",1,9
679,22,"männlich","Deutsch",NA,111,110,"filler","negative","Brücke","Dort ist keine Brücke.","Good Alternative",0.75,"Tunnel","Turkel","non-word","Bruecke_negative.mp3",NA,NA,NA,"no","f","f",1,0.9523,"mute","",NA,9
679,22,"männlich","Deutsch",NA,112,76,"filler","negative","Teil","Dort ist kein Teil.","Unrelated",0.75,"Monat","Mutan","non-word","Teil_negative.mp3",NA,NA,NA,"no","f","f",1,1.1181,"mute","",NA,9
679,22,"männlich","Deutsch",NA,113,138,"filler","affirmative","Limette","Dort ist eine Limette.","Good Alternative",0,"Zitrone","Zitrone","word","Limette_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.9361,"mute","",NA,9
